Date,Region,Class,Commodity,Variety,Organic,Environment,Unit,Number of Stores,Weighted Avg Price,Low Price,High Price,% Marked Local
02/16/2018,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,146,0.98,0.98,0.98,
02/16/2018,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,43,4.57,2.99,4.99,
02/16/2018,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,215,0.88,0.69,1.29,
02/16/2018,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,481,1.88,1.88,1.99,
02/16/2018,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,802,2.99,2.99,2.99,
02/16/2018,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, CHERRY",,Y,,1 pint package,13,1.5,1.5,1.5,
02/16/2018,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,5,0.99,0.99,0.99,
02/16/2018,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,270,3.89,1.29,3.99,
02/16/2018,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,110,1.42,1.29,1.5,
02/16/2018,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,627,3.04,2.5,3.99,
02/16/2018,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"1,381",1.08,0.25,1.69,
02/16/2018,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,170,1.71,0.99,1.79,
02/16/2018,NORTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,45,1.54,0.79,1.99,
02/16/2018,NORTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,11,2.99,2.99,2.99,
02/16/2018,NORTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,146,1.99,1.99,1.99,
02/16/2018,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,169,1.91,1.88,2.49,
02/16/2018,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,71,1.78,0.99,3,
02/16/2018,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,206,3.99,3.99,3.99,
02/16/2018,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,205,2.45,2,2.5,
02/16/2018,NORTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,285,1.37,0.69,1.99,
02/16/2018,NORTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,19,0.99,0.99,0.99,
02/16/2018,HAWAII,VEGETABLES,TOMATOES,,,,per pound,4,1.69,1.69,1.69,
02/16/2018,ALASKA,VEGETABLES,TOMATOES,,,,per pound,33,3.49,3.49,3.49,
02/16/2018,HAWAII,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,3,2.29,2.29,2.29,
02/16/2018,ALASKA,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,10,2.68,2.68,2.68,
02/16/2018,HAWAII,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,45,2.61,1.28,2.99,
02/16/2018,HAWAII,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,3,2.49,2.49,2.49,
02/16/2018,ALASKA,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,2,2.99,2.99,2.99,
02/16/2018,HAWAII,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,21,4.99,4.99,4.99,
02/16/2018,ALASKA,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,11,3,3,3,
02/16/2018,ALASKA,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,29,1.86,0.78,1.99,
02/16/2018,HAWAII,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,21,2.99,2.99,2.99,
02/23/2018,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,"1,125",1.34,,,
02/23/2018,NATIONAL,VEGETABLES,TOMATOES,,Y,,per pound,204,2.36,,,
02/23/2018,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,154,1.14,,,
02/23/2018,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,84,3.52,,,
02/23/2018,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,"1,204",1.76,,,
02/23/2018,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,"3,134",1.74,,,
02/23/2018,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"2,220",1.6,,,
02/23/2018,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,765,3.52,,,
02/23/2018,NATIONAL,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,400,1.99,,,
02/23/2018,NATIONAL,VEGETABLES,"TOMATOES, CHERRY",,Y,,1 pint package,20,3.32,,,
02/23/2018,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"3,848",1.89,,,
02/23/2018,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,"2,523",2.34,,,
02/23/2018,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,"2,424",2.58,,,
02/23/2018,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,717,2.52,,,
02/23/2018,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"3,259",1.08,,,
02/23/2018,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,Greenhouse,per pound,8,1.79,,,
02/23/2018,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,114,1.42,,,
02/23/2018,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,148,1.25,0.68,2.97,
02/23/2018,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,226,1.81,1.68,2.49,
02/23/2018,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,402,1.83,0.89,2.99,
02/23/2018,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,62,2.31,1.49,2.99,
02/23/2018,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,296,3.97,2.99,3.99,
02/23/2018,NORTHEAST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,22,2,2,2,
02/23/2018,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,288",1.82,0.99,2.5,
02/23/2018,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,310,2.5,2.5,2.5,
02/23/2018,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,660,2.82,1.5,2.99,
02/23/2018,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,88,2.98,2.98,2.99,
02/23/2018,NORTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,647,1.18,0.95,1.99,
02/23/2018,NORTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,Greenhouse,per pound,8,1.79,1.79,1.79,
02/23/2018,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,187,1.14,0.78,1.49,
02/23/2018,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,Y,,per pound,12,2.98,2.98,2.98,
02/23/2018,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,"1,667",1.53,0.8,1.69,
02/23/2018,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,268,1.73,1.29,1.99,
02/23/2018,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,393",1.46,0.98,1.99,
02/23/2018,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,220,2,2,2,
02/23/2018,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,698",2.12,0.99,3,
02/23/2018,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,366,2.5,2.5,2.5,
02/23/2018,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,"1,174",2.53,2.5,3.5,
02/23/2018,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,213,1.23,0.68,1.99,
02/23/2018,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,275,1.69,0.58,2.49,
02/23/2018,MIDWEST U.S.,VEGETABLES,TOMATOES,,Y,,per pound,8,2.49,2.49,2.49,
02/23/2018,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,7,2.98,2.98,2.98,
02/23/2018,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,22,1.65,1.59,1.69,
02/23/2018,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,28,1.49,1.49,1.49,
02/23/2018,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,269,1.96,1.69,2.49,6
02/23/2018,MIDWEST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,140,1.82,0.99,1.99,
02/23/2018,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,550,1.52,0.99,2.5,
02/23/2018,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,418,2.49,1.99,2.5,
02/23/2018,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,329,2.59,1.5,3.49,
02/23/2018,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,565,2.5,2.5,2.5,
02/23/2018,MIDWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,730,1.11,0.58,1.99,
02/23/2018,MIDWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,6,0.99,0.99,0.99,
02/23/2018,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,362,1.41,0.98,1.99,
02/23/2018,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,6,2.98,2.98,2.98,
02/23/2018,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,320,1.76,1.49,1.99,
02/23/2018,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,316,1.36,0.5,1.99,
02/23/2018,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,35,1.48,0.99,1.99,
02/23/2018,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, CHERRY",,Y,,1 pint package,11,3.49,3.49,3.49,
02/23/2018,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,55,1.17,0.95,2,
02/23/2018,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,696,2.16,1,2.5,
02/23/2018,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,223,2.32,1.69,3.49,
02/23/2018,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,31,2.09,1.99,2.5,
02/23/2018,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,438,0.98,0.5,1.99,
02/23/2018,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,106,0.45,0.25,0.99,
02/23/2018,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,Y,,per pound,163,1.97,0.79,2.49,
02/23/2018,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,154,1.14,0.98,3.99,
02/23/2018,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,46,3.7,1.5,4.99,
02/23/2018,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,702,2.38,0.58,2.49,
02/23/2018,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,171,1.99,1.99,1.99,
02/23/2018,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,373,1.57,1.49,1.99,
02/23/2018,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,468,3.24,2.19,3.49,
02/23/2018,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,18,3.24,2.49,3.99,
02/23/2018,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, CHERRY",,Y,,1 pint package,8,3,3,3,
02/23/2018,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,215,1.66,1.5,1.99,
02/23/2018,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,575,2.3,1.99,2.5,
02/23/2018,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,18,1.69,1.69,1.69,
02/23/2018,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,754,0.55,0.25,0.99,
02/23/2018,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,61,1.18,0.79,1.99,
02/23/2018,NORTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,19,1.31,1.29,1.48,
02/23/2018,NORTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,25,3.47,2.98,3.99,
02/23/2018,NORTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,191,1.57,0.88,1.59,
02/23/2018,NORTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,22,0.98,0.98,0.98,
02/23/2018,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,85,2.54,2.49,2.99,
02/23/2018,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,29,1.99,1.99,1.99,
02/23/2018,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,149,2.11,1.5,2.5,
02/23/2018,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,19,1.69,1.69,1.69,
02/23/2018,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,10,0.99,0.99,0.99,
02/23/2018,NORTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,395,1.63,0.72,1.99,
02/23/2018,NORTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,47,1.79,1.49,1.99,
02/23/2018,ALASKA,VEGETABLES,TOMATOES,,,,per pound,18,2.31,2.19,2.49,
02/23/2018,HAWAII,VEGETABLES,TOMATOES,,,,per pound,10,1.69,1.69,1.69,40
02/23/2018,HAWAII,VEGETABLES,TOMATOES,,Y,,per pound,21,4.99,4.99,4.99,
02/23/2018,HAWAII,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,3,1.48,1.48,1.48,
02/23/2018,ALASKA,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,3,1.18,1.18,1.18,
02/23/2018,ALASKA,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,1,4.69,4.69,4.69,
02/23/2018,ALASKA,VEGETABLES,"TOMATOES, CHERRY",,Y,,1 pint package,1,3.99,3.99,3.99,
02/23/2018,ALASKA,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,13,1.81,1.59,2.99,
02/23/2018,ALASKA,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,3,3,3,3,
02/23/2018,HAWAII,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,6,3,3,3,
02/23/2018,ALASKA,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,1,3.49,3.49,3.49,
02/23/2018,HAWAII,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,23,2.5,2.5,2.5,
02/23/2018,ALASKA,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,26,1.99,1.99,1.99,
02/23/2018,HAWAII,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,56,2.43,1.99,2.69,100
03/02/2018,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,"1,944",1.29,,,
03/02/2018,NATIONAL,VEGETABLES,TOMATOES,,Y,,per pound,34,2.47,,,
03/02/2018,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,19,2.99,,,
03/02/2018,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,43,4.39,,,
03/02/2018,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,"2,802",1.35,,,
03/02/2018,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,898,1.32,,,
03/02/2018,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,Y,,per pound,199,2.12,,,
03/02/2018,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,337",1.75,,,
03/02/2018,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,442,3.87,,,
03/02/2018,NATIONAL,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,327,2.51,,,
03/02/2018,NATIONAL,VEGETABLES,"TOMATOES, CHERRY",,Y,,1 pint package,20,3.14,,,
03/02/2018,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"2,033",1.88,,,
03/02/2018,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,"4,875",2.42,,,
03/02/2018,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,"2,539",2.68,,,
03/02/2018,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,809,2.4,,,
03/02/2018,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,Greenhouse,per pound,8,1.79,,,
03/02/2018,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"8,987",1.3,,,
03/02/2018,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,304,1.12,,,
03/02/2018,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,90,1.06,0.79,1.99,
03/02/2018,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,19,2.99,2.99,2.99,
03/02/2018,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,670,1.57,0.79,1.99,
03/02/2018,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,173,1.77,0.99,1.99,
03/02/2018,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,Y,,per pound,13,3.99,3.99,3.99,
03/02/2018,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,135,1.24,0.99,2.49,
03/02/2018,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,416,3.97,2.99,3.99,
03/02/2018,NORTHEAST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,85,2.71,2.5,2.79,
03/02/2018,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,953,1.71,1,2.5,
03/02/2018,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,584,2.08,1.98,2.98,
03/02/2018,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,435,3.17,1.99,3.99,
03/02/2018,NORTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,Greenhouse,per pound,8,1.79,1.79,1.79,
03/02/2018,NORTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"1,281",1.39,0.79,1.99,
03/02/2018,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,213,1.02,0.48,1.78,
03/02/2018,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,239,1.05,0.99,1.99,
03/02/2018,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,"1,685",1.33,0.88,1.99,
03/02/2018,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,282,1.7,1.29,2.99,
03/02/2018,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,220,2.5,2.5,2.5,
03/02/2018,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,366,2.25,1.25,2.5,
03/02/2018,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,"1,338",2.28,2.28,2.28,
03/02/2018,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,"1,291",2.57,2.5,3.5,
03/02/2018,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,396,2.38,1.99,2.5,
03/02/2018,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"1,894",1.37,0.65,1.79,
03/02/2018,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,31,0.98,0.98,0.98,
03/02/2018,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,262,1.52,0.99,2.49,
03/02/2018,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,161,0.97,0.69,1.49,
03/02/2018,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,73,1.31,0.99,1.49,
03/02/2018,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,Y,,per pound,186,1.99,1.99,1.99,
03/02/2018,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,111,1.47,0.69,2.49,
03/02/2018,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,8,2.49,2.49,2.49,
03/02/2018,MIDWEST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,18,1.58,1.5,2,
03/02/2018,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,390,2.19,0.98,2.88,
03/02/2018,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,990,2.62,0.99,2.99,
03/02/2018,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,439,2.7,0.99,3.5,
03/02/2018,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,131,2.57,2,3.99,
03/02/2018,MIDWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"1,767",1.24,0.48,2.49,
03/02/2018,MIDWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,16,1.29,1.29,1.29,
03/02/2018,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,847,1.2,0.5,1.99,
03/02/2018,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,Y,,per pound,6,1.88,1.88,1.88,
03/02/2018,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,196,1.22,0.88,1.69,
03/02/2018,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,197,1.12,0.88,1.59,
03/02/2018,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,198,1.71,0.99,2.88,
03/02/2018,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,145,1.55,0.98,2.88,
03/02/2018,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,"1,316",2.48,2.48,2.48,
03/02/2018,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,90,1.81,1.69,3,
03/02/2018,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,169,2.23,1.69,2.48,
03/02/2018,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"1,637",1.42,0.5,2.99,
03/02/2018,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,186,1.03,0.98,1.48,
03/02/2018,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,431,1.36,0.33,2.49,
03/02/2018,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,43,4.39,2.99,4.99,
03/02/2018,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,86,1.28,0.58,1.39,
03/02/2018,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,113,1.29,1.29,1.29,
03/02/2018,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,415,1.72,1.49,1.99,
