Date,Region,Class,Commodity,Variety,Organic,Environment,Unit,Number of Stores,Weighted Avg Price,Low Price,High Price,% Marked Local
10/02/2009,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,"1,391",1.37,,,
10/02/2009,NATIONAL,VEGETABLES,TOMATOES,,Y,,per pound,76,2.99,,,
10/02/2009,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"6,219",1.78,,,
10/02/2009,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"2,199",2.22,,,
10/02/2009,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,"1,052",2.89,,,
10/02/2009,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,232,1.12,0.98,1.99,
10/02/2009,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,960,2.16,1.48,2.99,
10/02/2009,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,322",2.23,1.5,2.5,
10/02/2009,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,869,2.99,2.99,2.99,
10/02/2009,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,529,1.6,1,1.69,
10/02/2009,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"2,670",1.86,0.98,2.99,
10/02/2009,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,457,2.35,1.79,2.99,
10/02/2009,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,65,2.19,2.19,2.19,
10/02/2009,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,20,1.69,1.69,1.69,
10/02/2009,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,871,1.49,0.99,2.5,
10/02/2009,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,152,2.21,1.5,2.5,
10/02/2009,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,274,0.97,0.58,1.69,
10/02/2009,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,510,1.59,0.79,2.5,
10/02/2009,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,46,1.59,1.5,1.79,
10/02/2009,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,275,1.61,0.49,1.99,
10/02/2009,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,089",1.63,0.88,2.49,
10/02/2009,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,160,1.99,1.99,2,
10/02/2009,NORTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,61,0.87,0.58,1.17,
10/02/2009,NORTHWEST U.S.,VEGETABLES,TOMATOES,,Y,,per pound,76,2.99,2.99,2.99,
10/02/2009,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,119,1.18,0.78,1.49,
10/02/2009,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,62,1.99,1.99,2,
10/02/2009,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,118,2.5,2.5,2.5,
10/09/2009,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,"1,504",1.39,,,
10/09/2009,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"4,124",1.76,,,
10/09/2009,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"2,402",2.22,,,
10/09/2009,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,"1,438",2.9,,,
10/09/2009,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,237,1.61,0.89,1.99,
10/09/2009,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,043",2.25,1.5,2.99,
10/09/2009,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,978,2.24,1.49,2.99,
10/09/2009,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,517,2.92,2.5,3,
10/09/2009,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,559,1.79,0.59,1.99,
10/09/2009,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,430,1.75,0.98,2.69,
10/09/2009,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,540,2.36,1.66,2.5,
10/09/2009,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,451,2.56,1.98,3,
10/09/2009,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,104,1.56,1.28,1.99,
10/09/2009,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,820,1.51,0.98,1.99,
10/09/2009,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,446,1.91,1.5,2.5,
10/09/2009,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,217,3,3,3,
10/09/2009,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,196,0.81,0.33,1.29,
10/09/2009,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,715,1.55,0.77,1.99,
10/09/2009,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,4,2.5,2.5,2.5,
10/09/2009,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,37,3.79,2.99,3.89,
10/09/2009,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,346,1,0.33,1.47,
10/09/2009,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,698,1.94,0.77,2.49,
10/09/2009,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,420,2.34,1.99,2.5,
10/09/2009,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,140,3.49,3.49,3.49,
10/09/2009,NORTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,62,0.81,0.48,0.98,
10/09/2009,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,418,1.13,0.79,1.59,
10/09/2009,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,14,1.5,1.5,1.5,
10/09/2009,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,76,3,3,3,
10/16/2009,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,"3,479",1.38,,,
10/16/2009,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"3,876",1.73,,,
10/16/2009,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"2,335",2,,,
10/16/2009,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,491,3.05,,,
10/16/2009,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,353,0.99,0.99,0.99,
10/16/2009,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,080",2.3,1.48,2.99,
10/16/2009,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,646,2.06,1.99,2.5,
10/16/2009,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,274,2.99,2.99,3,
10/16/2009,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,"1,764",1.42,1,1.79,
10/16/2009,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,457,1.29,0.98,2.29,
10/16/2009,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,190",1.97,0.98,2.29,
10/16/2009,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,173,3,2.99,3,
10/16/2009,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,204,2.67,1.59,2.79,
10/16/2009,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,661,1.54,0.88,1.89,
10/16/2009,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,305,1.97,1.5,2.5,
10/16/2009,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,11,3,3,3,
10/16/2009,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,548,1.3,0.88,1.79,
10/16/2009,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,356,1.73,0.99,2.49,
10/16/2009,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,30,2.97,2.97,2.97,
10/16/2009,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,33,3.89,3.89,3.89,
10/16/2009,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,577,1.17,0.33,1.99,
10/16/2009,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,893,1.49,0.88,1.99,
10/16/2009,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,132,1.99,1.99,1.99,
10/16/2009,NORTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,33,0.66,0.48,0.98,
10/16/2009,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,429,1.61,0.99,1.98,
10/16/2009,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,32,1.5,1.5,1.5,
10/23/2009,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,"1,861",1.3,,,
10/23/2009,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"4,831",1.62,,,
10/23/2009,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,815",2.21,,,
10/23/2009,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,414,2.28,,,
10/23/2009,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,394,2.43,0.99,2.99,
10/23/2009,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,090",1.9,1.5,2.49,
10/23/2009,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,832,2.15,1.5,2.5,
10/23/2009,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,103,2.99,2.99,2.99,
10/23/2009,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,277,1.05,0.99,1.49,
10/23/2009,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,720",1.54,0.88,1.99,
10/23/2009,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,675,2.27,1.5,2.99,
10/23/2009,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,296,2,2,2,
10/23/2009,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,299,1.45,0.99,1.98,
10/23/2009,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,125",1.26,0.88,1.99,
10/23/2009,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,107,2,2,2,
10/23/2009,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,11,3,3,3,
10/23/2009,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,136,0.89,0.88,0.99,
10/23/2009,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,220,1.94,1.79,1.99,
10/23/2009,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,139,2.49,2,2.5,
10/23/2009,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,4,2.99,2.99,2.99,
10/23/2009,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,677,0.75,0.5,1.77,
10/23/2009,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,346,1.6,0.88,2.49,
10/23/2009,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,21,1.99,1.99,1.99,
10/23/2009,NORTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,78,1.29,1.29,1.29,
10/23/2009,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,330,2.12,1.49,2.49,
10/23/2009,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,41,1.99,1.99,1.99,
10/30/2009,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,686,1.28,,,
10/30/2009,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"4,218",1.85,,,
10/30/2009,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,844",2.23,,,
10/30/2009,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,571,3.45,,,
10/30/2009,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,162,1.99,1.99,1.99,
10/30/2009,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,622",2.08,1.28,2.99,
10/30/2009,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,094",2.4,1.99,2.99,
10/30/2009,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,548,3.46,2.99,3.99,
10/30/2009,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,140,1.02,1,1.29,
10/30/2009,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,747",1.66,0.99,2.69,
10/30/2009,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,400,1.9,1.5,2,
10/30/2009,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,12,2.99,2.99,2.99,
10/30/2009,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,96,1.69,1.69,1.69,
10/30/2009,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,460,1.75,0.99,2.99,
10/30/2009,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,242,1.99,1.5,2.5,
10/30/2009,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,11,3,3,3,
10/30/2009,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,214,1.96,1.5,1.99,
10/30/2009,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,108,2.23,1.5,2.5,
10/30/2009,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,167,0.51,0.33,0.69,
10/30/2009,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,154,1.88,1.47,1.99,
10/30/2009,NORTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,121,1.35,0.97,1.58,
10/30/2009,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,21,0.99,0.99,0.99,
11/06/2009,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,"1,636",1.91,,,
11/06/2009,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"5,299",1.81,,,
11/06/2009,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"3,330",2.4,,,
11/06/2009,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,396,2.99,,,
11/06/2009,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,516,2.67,1.49,2.99,
11/06/2009,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,839,1.9,0.77,2.49,
11/06/2009,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,067",2.49,2,2.5,
11/06/2009,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,157,2.99,2.99,2.99,
11/06/2009,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,597,1.61,1,1.79,
11/06/2009,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,354",1.7,0.77,2.69,
11/06/2009,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,486,2.24,2,2.5,
11/06/2009,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,214,2.99,2.99,2.99,
11/06/2009,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,159,1.68,1.28,2.28,
11/06/2009,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,716,1.84,1.29,2.99,
11/06/2009,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,974,2.18,1.5,2.5,
11/06/2009,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,170,1.39,0.99,1.79,
11/06/2009,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,790,2.11,0.77,2.99,
11/06/2009,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,35,1.99,1.99,2,
11/06/2009,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,4,2.99,2.99,2.99,
11/06/2009,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,194,1.45,0.5,1.99,
11/06/2009,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,216",1.72,0.77,1.99,
11/06/2009,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,395,2.6,1.99,2.99,
11/06/2009,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,384,1.6,0.98,1.99,
11/06/2009,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,373,2.72,2.49,3,
11/06/2009,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,21,2.99,2.99,2.99,
11/13/2009,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,675,1.84,,,
11/13/2009,NATIONAL,VEGETABLES,TOMATOES,,Y,,per pound,11,1.99,,,
11/13/2009,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"3,821",1.76,,,
11/13/2009,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,843",1.82,,,
11/13/2009,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,832,3.19,,,
11/13/2009,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,185,2.24,0.98,2.49,
11/13/2009,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,777,2.38,1.5,2.99,
11/13/2009,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,598,2.3,1.5,2.5,
11/13/2009,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,512,3.24,2.99,3.49,
11/13/2009,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,108,1.49,1.49,1.49,
11/13/2009,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,800,1.23,0.88,2.49,
11/13/2009,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,183",1.55,1.5,2.5,
11/13/2009,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,72,3.42,2.99,3.5,
11/13/2009,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,50,1.87,1.79,1.99,
11/13/2009,MIDWEST U.S.,VEGETABLES,TOMATOES,,Y,,per pound,11,1.99,1.99,1.99,
11/13/2009,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,911,1.62,0.96,2.99,
11/13/2009,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,248,3,3,3,
11/13/2009,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,54,1.44,0.99,2,
11/13/2009,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,227,2.18,1.98,2.5,
11/13/2009,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,172,1.93,1.69,2,
11/13/2009,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,468,1.26,0.87,2.5,
11/13/2009,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,21,2.5,2.5,2.5,
11/13/2009,NORTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,106,1.51,0.98,2,
11/13/2009,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,638,2.09,1.29,2.49,
11/13/2009,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,41,2.5,2.5,2.5,
11/20/2009,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,957,2.2,,,
11/20/2009,NATIONAL,VEGETABLES,TOMATOES,,Y,,per pound,99,1.49,,,
11/20/2009,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"3,399",2.27,,,
11/20/2009,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,468",2.25,,,
11/20/2009,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,486,2.99,,,
11/20/2009,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,260,2.99,2.99,2.99,
11/20/2009,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,870,2.28,1.99,2.99,
11/20/2009,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,826,2.33,2,2.5,
11/20/2009,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,427,2.99,2.98,2.99,
11/20/2009,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,488,1.73,0.89,1.79,
11/20/2009,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,520,2.34,1.98,2.69,
11/20/2009,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,176,2.22,2,2.5,
11/20/2009,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,59,3,2.99,3,
11/20/2009,MIDWEST U.S.,VEGETABLES,TOMATOES,,Y,,per pound,99,1.49,1.49,1.49,
11/20/2009,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,729,2.27,1.69,2.99,
11/20/2009,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,163,2.01,1.5,2.48,
11/20/2009,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,93,1.44,0.99,1.79,
11/20/2009,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,275,1.93,1.29,2.5,
11/20/2009,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,156,2.37,2,2.99,
11/20/2009,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,116,2.99,2.99,2.99,
11/20/2009,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,783,2.33,1.68,2.99,
11/20/2009,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,28,1.99,1.99,2,
11/20/2009,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,222,2.35,1.88,2.49,
11/20/2009,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,119,1.99,1.99,1.99,
11/27/2009,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,680,2.12,,,
11/27/2009,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"3,093",2.21,,,
11/27/2009,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,818",2.11,,,
11/27/2009,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,169,3.06,,,
11/27/2009,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,416,2.17,0.98,2.49,
