Date,Region,Class,Commodity,Variety,Organic,Environment,Unit,Number of Stores,Weighted Avg Price,Low Price,High Price,% Marked Local
05/04/2012,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,161",1.78,0.88,2.49,
05/04/2012,NORTHEAST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,7,2.49,2.49,2.49,
05/04/2012,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,974,2.07,0.99,2.5,
05/04/2012,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,143,2.8,2.5,3,
05/04/2012,NORTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,893,1.19,0.68,2,
05/04/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,222,1.15,0.99,1.49,
05/04/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,13,1.3,0.99,1.49,
05/04/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,145,0.99,0.98,1.29,
05/04/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,699,2.27,0.98,2.99,
05/04/2012,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,237,2,2,2,
05/04/2012,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,347,2.72,2,3,
05/04/2012,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,195,3,3,3,
05/04/2012,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"2,105",1.11,0.79,1.49,
05/04/2012,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,226,1.4,0.58,1.49,
05/04/2012,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,215,1,0.99,1.25,
05/04/2012,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,21,0.99,0.99,0.99,
05/04/2012,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,778,1.32,0.78,1.99,
05/04/2012,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,12,2.49,2.49,2.49,
05/04/2012,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,40,1.5,0.99,1.99,
05/04/2012,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,215,1.96,1.5,2.5,
05/04/2012,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,20,2.99,2.5,3.49,
05/04/2012,MIDWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"1,593",1,0.39,1.49,
05/04/2012,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,10,0.34,0.34,0.34,
05/04/2012,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,49,1.49,1.49,1.49,
05/04/2012,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,Y,,per pound,12,2.49,2.49,2.49,
05/04/2012,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,Y,Greenhouse,per pound,22,1.5,1.5,1.5,
05/04/2012,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,321,1.67,0.75,1.99,
05/04/2012,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,12,2.5,2.5,2.5,
05/04/2012,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,30,1.25,1.25,1.25,
05/04/2012,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,66,1.97,0.99,2.5,
05/04/2012,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,30,1.99,1.99,1.99,
05/04/2012,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"1,190",0.82,0.33,1.49,
05/04/2012,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,173,1.92,1.69,1.99,
05/04/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,222,0.61,0.49,0.69,
05/04/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,8,3.99,3.99,3.99,
05/04/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,304,1.98,1.69,1.99,
05/04/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,Y,,per pound,46,1.67,1.5,2.49,
05/04/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,803,1.07,0.49,1.98,3
05/04/2012,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,11,2,2,2,
05/04/2012,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, CHERRY",,Y,,1 pint package,8,2.99,2.99,2.99,
05/04/2012,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,78,1.2,0.99,2,
05/04/2012,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,307,2.48,2,2.5,
05/04/2012,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,153,2.63,1.99,2.99,
05/04/2012,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,16,2.5,2.5,2.5,
05/04/2012,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"1,761",0.94,0.25,1.29,
05/04/2012,NORTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,21,3.98,3.98,3.98,
05/04/2012,NORTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,59,0.93,0.59,1.99,
05/04/2012,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,403,2.03,0.77,2.99,
05/04/2012,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,8,1.97,1.79,3.19,
05/04/2012,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,8,0.98,0.98,0.98,
05/04/2012,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,182,2.5,2.5,2.5,
05/04/2012,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,1,2.39,2.39,2.39,
05/04/2012,NORTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,393,0.99,0.44,1.49,
05/04/2012,NORTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,13,1.53,1.49,1.99,
05/11/2012,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,"1,258",1.32,,,
05/11/2012,NATIONAL,VEGETABLES,TOMATOES,,Y,,per pound,8,2.99,,,
05/11/2012,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,255,3.88,,,
05/11/2012,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,8,3.99,,,
05/11/2012,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,911,1.61,,,
05/11/2012,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,567,1.42,,,
05/11/2012,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,Y,,per pound,70,1.5,,,
05/11/2012,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"6,572",1.72,,,
05/11/2012,NATIONAL,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,137,2.72,,,
05/11/2012,NATIONAL,VEGETABLES,"TOMATOES, CHERRY",,Y,,1 pint package,32,3.99,,,
05/11/2012,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"2,902",2.2,,,
05/11/2012,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,418,2.74,,,
05/11/2012,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,489,2.69,,,
05/11/2012,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,164,3.78,,,
05/11/2012,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"2,036",1.02,,,
05/11/2012,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,382,1.23,0.75,1.99,
05/11/2012,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,174,3.99,3.99,3.99,
05/11/2012,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,217,1.86,0.88,1.99,
05/11/2012,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,162,1.98,1.69,1.99,
05/11/2012,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,790",1.95,0.88,2.99,
05/11/2012,NORTHEAST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,104,2.95,1.99,2.99,
05/11/2012,NORTHEAST U.S.,VEGETABLES,"TOMATOES, CHERRY",,Y,,1 pint package,32,3.99,3.99,3.99,
05/11/2012,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,892,2.01,0.99,2.99,
05/11/2012,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,18,2.5,2.5,2.5,
05/11/2012,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,53,3.88,2.99,3.99,
05/11/2012,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,146,3.88,2.99,3.99,
05/11/2012,NORTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,254,0.96,0.79,1.49,
05/11/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,139,1.24,0.89,1.49,
05/11/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,54,3.99,3.99,3.99,
05/11/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,308,1.17,0.88,1.28,
05/11/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,53,1.48,1.48,1.48,
05/11/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,532",1.81,0.88,2.79,
05/11/2012,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,552",2.15,1.49,3,
05/11/2012,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,202,2.5,2.5,2.5,
05/11/2012,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,194,1.16,0.77,1.29,
05/11/2012,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,326,1.22,0.59,1.78,
05/11/2012,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,27,2.93,1.99,3.49,
05/11/2012,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,331,1.41,0.99,1.89,
05/11/2012,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,22,1.1,0.99,1.29,
05/11/2012,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,089",1.45,0.59,2.88,3
05/11/2012,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,160,2.68,1.29,2.99,
05/11/2012,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,17,2.44,1.66,2.99,
05/11/2012,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,8,3.48,3.48,3.48,
05/11/2012,MIDWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,403,1.09,0.59,1.29,
05/11/2012,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,39,0.95,0.77,1.39,
05/11/2012,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,189,1.53,0.99,2.99,
05/11/2012,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,894,1.64,0.88,2.49,
05/11/2012,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,22,2,2,2,
05/11/2012,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,44,1.75,1.5,2,
05/11/2012,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,56,1.46,1.19,1.5,
05/11/2012,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,54,2.57,1.99,3.29,
05/11/2012,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,50,0.81,0.34,0.99,
05/11/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,190,0.67,0.5,1.49,
05/11/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,Y,,per pound,8,2.99,2.99,2.99,
05/11/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,8,3.99,3.99,3.99,
05/11/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,20,0.9,0.5,1.49,
05/11/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,134,1.92,1.49,1.99,
05/11/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,Y,,per pound,70,1.5,1.5,1.5,
05/11/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,064",1.64,0.75,1.99,2
05/11/2012,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,11,2,2,2,
05/11/2012,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,248,2.96,2,3,
05/11/2012,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,160,2.51,1.5,3.29,
05/11/2012,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,18,2.99,2.99,2.99,
05/11/2012,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,916,0.94,0.17,1.29,
05/11/2012,NORTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,182,2.49,2.49,2.49,
05/11/2012,NORTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,42,1.3,0.88,1.49,
05/11/2012,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,203,1.15,0.78,1.99,
05/11/2012,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,6,1.99,1.99,1.99,
05/11/2012,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,327,2.99,2.99,3,
05/11/2012,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,12,3.23,2.59,3.29,
05/11/2012,NORTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,219,1.25,0.77,1.29,
05/18/2012,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,"1,223",1.05,,,
05/18/2012,NATIONAL,VEGETABLES,TOMATOES,,Y,,per pound,202,1.48,,,
05/18/2012,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,428,2.89,,,
05/18/2012,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,32,4.74,,,
05/18/2012,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,"1,924",1.51,,,
05/18/2012,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,"2,534",1.44,,,
05/18/2012,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"5,282",1.53,,,
05/18/2012,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,90,3.91,,,
05/18/2012,NATIONAL,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,12,2.5,,,
05/18/2012,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"2,550",2.06,,,
05/18/2012,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,357,2.31,,,
05/18/2012,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,905,3.46,,,
05/18/2012,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,304,2.5,,,
05/18/2012,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"2,354",0.94,,,
05/18/2012,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,Greenhouse,per pound,7,1.29,,,
05/18/2012,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,136,2.5,,,
05/18/2012,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,360,0.87,0.69,0.99,
05/18/2012,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,113,2.99,2.99,2.99,
05/18/2012,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,24,4.99,4.99,4.99,
05/18/2012,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,83,1.34,0.98,1.49,
05/18/2012,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,347,1.68,1.29,1.99,
05/18/2012,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,156",1.84,0.98,2.49,
05/18/2012,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,7,2.99,2.99,2.99,
05/18/2012,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,620,1.75,0.99,3,
05/18/2012,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,123,2.5,2.5,2.5,
05/18/2012,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,169,2.99,2.99,2.99,
05/18/2012,NORTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,Greenhouse,per pound,7,1.29,1.29,1.29,
05/18/2012,NORTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,328,1.33,0.98,1.69,
05/18/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,360,1.17,0.79,1.49,
05/18/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,Y,,per pound,202,1.48,1.48,1.48,
05/18/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,315,2.85,2.49,3.99,
05/18/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,"1,530",1.47,0.88,1.49,
05/18/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,"1,449",1.44,1.39,1.99,
05/18/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,018",1.8,0.88,2.99,
05/18/2012,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,510",2.24,1.79,3,
05/18/2012,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,666,3.7,3,3.99,
05/18/2012,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,75,0.99,0.98,0.99,
05/18/2012,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,265,1.31,0.89,1.99,
05/18/2012,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,407,1.32,0.88,1.99,
05/18/2012,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,14,0.88,0.88,0.88,
05/18/2012,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,257",1.08,0.58,1.99,
05/18/2012,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,192,1.88,1.79,1.99,
05/18/2012,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,102,2.33,1.5,2.5,
05/18/2012,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,8,2.99,2.99,2.99,
05/18/2012,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,244,2.5,2.5,2.5,
05/18/2012,MIDWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,152,1.11,0.58,1.29,
05/18/2012,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,74,1.23,1.09,1.29,
05/18/2012,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,182,1.52,0.99,1.99,
05/18/2012,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,44,1.14,0.99,1.19,
05/18/2012,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,545,1.23,0.98,1.69,
05/18/2012,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,142,2,2,2,
05/18/2012,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,132,2.12,0.99,2.5,
05/18/2012,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,30,1.99,1.99,1.99,
05/18/2012,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,248,0.79,0.34,0.88,
05/18/2012,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,135,2.5,2.5,2.5,
05/18/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,129,0.59,0.17,0.99,
05/18/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,8,3.99,3.99,3.99,
05/18/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,253,1.93,0.89,1.99,
05/18/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,24,1.54,0.99,2,54
05/18/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,641,1.47,0.5,1.99,1
05/18/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,75,3.99,3.99,3.99,
05/18/2012,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,40,1.4,1.25,2,
05/18/2012,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,32,2.5,2.5,2.5,
05/18/2012,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,60,2.5,2.5,2.5,
05/18/2012,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"1,535",0.86,0.25,1.49,
05/18/2012,NORTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,35,0.99,0.99,0.99,
05/18/2012,NORTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,125,1.02,0.99,1.48,
05/18/2012,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,665,1.74,0.68,2.99,
05/18/2012,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,8,3.99,3.99,3.99,
05/18/2012,NORTHWEST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,12,2.5,2.5,2.5,
05/18/2012,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,46,2,1.79,2.5,
05/18/2012,NORTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,16,0.98,0.98,0.98,
05/18/2012,NORTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,1,2.5,2.5,2.5,
05/25/2012,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,"1,294",1.12,,,
05/25/2012,NATIONAL,VEGETABLES,TOMATOES,,Y,,per pound,23,1.93,,,
05/25/2012,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,279,3.36,,,
05/25/2012,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,8,4.49,,,
05/25/2012,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,"1,900",1.49,,,
05/25/2012,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,389,1.35,,,
