Date,Region,Class,Commodity,Variety,Organic,Environment,Unit,Number of Stores,Weighted Avg Price,Low Price,High Price,% Marked Local
10/02/2015,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,246,1.81,1.5,2.99,
10/02/2015,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,16,2.5,2.5,2.5,
10/02/2015,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,318,0.84,0.25,0.99,
10/02/2015,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,7,1.99,1.99,1.99,
10/02/2015,NORTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,8,1.38,1.38,1.38,
10/02/2015,NORTHWEST U.S.,VEGETABLES,TOMATOES,,Y,,per pound,18,1.89,1.89,1.89,
10/02/2015,NORTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,279,3.99,3.99,3.99,
10/02/2015,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,639,1.68,0.97,1.99,
10/02/2015,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,7,2.99,2.99,2.99,
10/02/2015,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,12,2.5,2.5,2.5,
10/02/2015,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,91,2.04,1.99,2.5,
10/02/2015,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,2,1.98,1.98,1.98,
10/02/2015,NORTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,101,1.01,0.48,1.49,
10/02/2015,HAWAII,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,6,2.99,2.99,2.99,
10/02/2015,ALASKA,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,66,2.24,1.49,2.49,
10/02/2015,HAWAII,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,24,2.99,2.99,2.99,
10/02/2015,ALASKA,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,3,2.5,2.5,2.5,
10/02/2015,ALASKA,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,10,1.65,1.29,1.69,
10/09/2015,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,541,1.09,,,
10/09/2015,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,135,2.99,,,
10/09/2015,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,837,1.48,,,
10/09/2015,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,731,1.68,,,
10/09/2015,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,Y,Greenhouse,per pound,15,2.98,,,
10/09/2015,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,Y,,per pound,149,2.99,,,
10/09/2015,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"9,525",1.54,,,
10/09/2015,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,8,2.49,,,
10/09/2015,NATIONAL,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,23,1.68,,,
10/09/2015,NATIONAL,VEGETABLES,"TOMATOES, CHERRY",,Y,,1 pint package,130,2.56,,,
10/09/2015,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"2,134",2.05,,,
10/09/2015,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,681,2.24,,,
10/09/2015,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,744,2.86,,,
10/09/2015,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,486,2.58,,,
10/09/2015,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"2,384",1.02,,,
10/09/2015,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,230,1.49,,,
10/09/2015,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,57,1.09,0.88,1.49,
10/09/2015,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,135,2.99,2.99,2.99,
10/09/2015,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,354,1.89,1.29,2.49,
10/09/2015,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,50,1.9,1.49,1.99,
10/09/2015,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,Y,,per pound,149,2.99,2.99,2.99,
10/09/2015,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,611",1.76,0.99,2.99,
10/09/2015,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,8,2.49,2.49,2.49,
10/09/2015,NORTHEAST U.S.,VEGETABLES,"TOMATOES, CHERRY",,Y,,1 pint package,16,2.99,2.99,2.99,100
10/09/2015,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,932,1.87,0.99,3,
10/09/2015,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,21,1.99,1.99,2,
10/09/2015,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,209,3.03,2.99,3.49,
10/09/2015,NORTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,513,1.26,0.98,1.49,
10/09/2015,NORTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,16,1.49,1.49,1.49,
10/09/2015,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,122,1,0.89,1.19,
10/09/2015,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,93,1.21,0.98,1.39,
10/09/2015,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,234,1.9,0.99,1.99,
10/09/2015,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"4,218",1.63,0.99,1.99,
10/09/2015,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, CHERRY",,Y,,1 pint package,114,2.5,2.5,2.5,
10/09/2015,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,655,2.31,0.99,3,
10/09/2015,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,131,2.56,2.5,3,
10/09/2015,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,361,0.98,0.78,0.99,
10/09/2015,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,214,1.49,1.49,1.49,
10/09/2015,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,61,0.93,0.69,1.99,
10/09/2015,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,93,1.43,0.99,2.69,
10/09/2015,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,274,1.32,0.88,2.49,
10/09/2015,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,565",1.17,0.69,1.99,
10/09/2015,MIDWEST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,19,1.62,1.5,1.69,
10/09/2015,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,347,1.93,1.39,2.5,
10/09/2015,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,135,2.39,0.99,3,
10/09/2015,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,8,2.99,2.99,2.99,
10/09/2015,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,122,2.5,2.5,2.5,
10/09/2015,MIDWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,354,1.05,0.99,1.79,
10/09/2015,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,109,1.14,0.5,1.39,
10/09/2015,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,189,1.66,0.99,1.99,
10/09/2015,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,207,1.03,0.89,1.29,
10/09/2015,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,682,1.69,0.79,3,2
10/09/2015,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,74,1.75,1.5,2,
10/09/2015,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,353,2.32,1.99,2.99,
10/09/2015,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,39,2.99,2.99,2.99,
10/09/2015,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,126,2.95,2,2.99,
10/09/2015,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,388,0.88,0.5,0.99,
10/09/2015,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,172,1.14,0.49,1.99,
10/09/2015,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,15,1.99,1.99,1.99,
10/09/2015,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,2,1.29,1.29,1.29,
10/09/2015,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,876,1.45,0.79,1.99,
10/09/2015,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,115,2.53,2.5,3,
10/09/2015,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,96,1.99,1.99,1.99,
10/09/2015,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,59,2.22,2,2.99,
10/09/2015,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,89,2.9,2.5,2.99,
10/09/2015,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,702,0.92,0.59,1.29,
10/09/2015,NORTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,17,1.52,1.25,1.99,
10/09/2015,NORTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,57,1.63,1.28,1.99,
10/09/2015,NORTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,Y,Greenhouse,per pound,15,2.98,2.98,2.98,
10/09/2015,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,500,1.08,0.99,1.99,
10/09/2015,NORTHWEST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,4,1.99,1.99,1.99,
10/09/2015,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,8,1.94,1.88,1.99,
10/09/2015,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,76,1.99,1.99,1.99,
10/09/2015,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,295,2.98,2.5,2.99,
10/09/2015,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,138,2.12,2,2.99,
10/09/2015,NORTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,63,1.02,0.98,1.28,
10/09/2015,HAWAII,VEGETABLES,TOMATOES,,,,per pound,3,1.48,1.48,1.48,
10/09/2015,HAWAII,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,24,2.19,2.19,2.19,
10/09/2015,ALASKA,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,49,1.9,1.25,2.29,
10/09/2015,HAWAII,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,3,2.99,2.99,2.99,
10/09/2015,HAWAII,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,3,4,4,4,
10/09/2015,ALASKA,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,11,2.5,2.5,2.5,
10/09/2015,ALASKA,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,3,1.28,1.28,1.28,
10/16/2015,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,429,1.09,,,
10/16/2015,NATIONAL,VEGETABLES,TOMATOES,,Y,,per pound,112,1.99,,,
10/16/2015,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,7,1.99,,,
10/16/2015,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,306,4.17,,,
10/16/2015,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,961,1.93,,,
10/16/2015,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,"1,075",1.79,,,
10/16/2015,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,Y,Greenhouse,per pound,3,2.88,,,
10/16/2015,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"7,255",1.7,,,
10/16/2015,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,63,2.59,,,
10/16/2015,NATIONAL,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,11,2.5,,,
10/16/2015,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"2,410",2.38,,,
10/16/2015,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,"1,386",2.28,,,
10/16/2015,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,"1,614",2.8,,,
10/16/2015,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,43,2.8,,,
10/16/2015,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"3,181",1.07,,,
10/16/2015,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,230,1.49,,,
10/16/2015,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,14,1.18,0.98,1.29,
10/16/2015,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,439,2,1.48,2.49,
10/16/2015,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,38,1.9,0.99,2.29,
10/16/2015,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"2,084",1.98,0.99,2.99,
10/16/2015,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,59,2.56,2.49,2.99,
10/16/2015,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,209",2.41,1.48,3,
10/16/2015,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,"1,169",2.82,2.5,3.99,
10/16/2015,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,20,2.99,2.99,2.99,
10/16/2015,NORTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,547,1.26,0.98,1.69,
10/16/2015,NORTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,16,1.49,1.49,1.49,
10/16/2015,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,21,1.09,0.99,1.29,
10/16/2015,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,312,2.02,0.99,2.29,
10/16/2015,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,56,1.07,0.88,1.29,16
10/16/2015,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,661",1.52,0.75,1.99,
10/16/2015,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,4,2.99,2.99,2.99,
10/16/2015,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,763,2.45,1.29,3,
10/16/2015,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,114,1.99,1.99,1.99,
10/16/2015,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,161,2.73,2.5,2.99,
10/16/2015,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"1,274",1.03,0.75,1.69,
10/16/2015,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,214,1.49,1.49,1.49,
10/16/2015,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,193,1.12,0.77,1.69,
