Date,Region,Class,Commodity,Variety,Organic,Environment,Unit,Number of Stores,Weighted Avg Price,Low Price,High Price,% Marked Local
10/25/2013,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,69,2.89,2.89,2.89,
10/25/2013,NORTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,114,1.76,1.28,1.78,
10/25/2013,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,760,1.07,0.88,2.19,
10/25/2013,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,37,1.29,1.24,1.49,
10/25/2013,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,"1,418",1.55,0.99,2.49,
10/25/2013,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,554",2.05,1.49,2.79,
10/25/2013,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,59,3.49,3.49,3.49,
10/25/2013,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,19,2,2,2,
10/25/2013,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,522,2.15,0.5,3,
10/25/2013,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,58,2,2,2,
10/25/2013,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,194,3.07,2.99,3.49,
10/25/2013,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,80,1.12,0.89,1.39,
10/25/2013,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,159,1.54,0.49,1.69,
10/25/2013,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,516,1.02,0.99,1.79,
10/25/2013,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,184,1.79,1.49,1.99,
10/25/2013,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,606,1.93,0.99,2.49,
10/25/2013,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,8,3.68,3.68,3.68,
10/25/2013,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,189,2.11,1.5,2.5,
10/25/2013,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,406,2.06,1,2.5,
10/25/2013,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,23,2.73,2.5,2.99,
10/25/2013,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,113,2.58,2.5,2.99,
10/25/2013,MIDWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,182,1.53,0.58,1.79,
10/25/2013,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,124,0.96,0.33,1.29,
10/25/2013,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,115,1.86,1.59,1.89,
10/25/2013,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,54,1.57,0.99,1.89,
10/25/2013,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,212",1.35,0.69,2.49,
10/25/2013,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,69,2.04,2,2.5,
10/25/2013,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,94,1.98,1.79,2,
10/25/2013,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,284,0.88,0.44,1.79,
10/25/2013,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,135,0.93,0.33,0.98,
10/25/2013,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,13,3.69,3.69,3.69,
10/25/2013,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,535,1.94,0.33,1.99,
10/25/2013,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,559,1.98,1.69,1.99,
10/25/2013,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,831,1.89,0.99,1.99,
10/25/2013,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, CHERRY",,Y,,1 pint package,276,2.99,2.99,2.99,
10/25/2013,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,382,2.06,1.99,2.5,
10/25/2013,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,16,2.5,2.5,2.5,
10/25/2013,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,630,0.82,0.25,1.49,
10/25/2013,NORTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,116,1.99,1.99,1.99,
10/25/2013,NORTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,162,1.92,1.58,1.99,
10/25/2013,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,548,1.95,1.48,1.99,
10/25/2013,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,19,2.5,2.5,2.5,
10/25/2013,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,102,2.99,2.99,2.99,
10/25/2013,NORTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,56,1.26,0.98,1.39,
11/01/2013,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,"1,239",1.06,,,
11/01/2013,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,"1,879",1.88,,,
11/01/2013,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,926,1.52,,,
11/01/2013,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"5,104",1.75,,,
11/01/2013,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,12,2.99,,,
11/01/2013,NATIONAL,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,47,2.83,,,
11/01/2013,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"3,799",2.06,,,
11/01/2013,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,524,2.46,,,
11/01/2013,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,307,2.62,,,
11/01/2013,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,16,2.98,,,
11/01/2013,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"1,652",1.24,,,
11/01/2013,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,119,1.17,0.78,1.99,7
11/01/2013,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,158,1.99,1.99,1.99,
11/01/2013,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,393,2.1,0.99,2.49,
11/01/2013,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,155",2.33,1.49,2.99,
11/01/2013,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,837,1.96,0.99,3.49,
11/01/2013,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,65,2.98,2.98,2.99,
11/01/2013,NORTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,273,1.19,0.88,1.69,
11/01/2013,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,142,0.91,0.59,1.29,
11/01/2013,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,94,1.14,0.94,1.29,
11/01/2013,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,2,0.88,0.88,0.88,
11/01/2013,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,587,1.83,0.99,2.79,
11/01/2013,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"2,740",2.12,1.48,3,
11/01/2013,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,213,2.5,2.5,2.5,
11/01/2013,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,31,1.55,0.98,1.69,
11/01/2013,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,176,1.3,0.79,2.99,
11/01/2013,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,213,1.58,1.49,1.99,
11/01/2013,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,298,1.58,0.88,1.79,
11/01/2013,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,841,1.57,0.99,1.99,
11/01/2013,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,12,2.99,2.99,2.99,
11/01/2013,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,47,1.56,0.99,2,
11/01/2013,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,349,2.36,1.67,2.5,
11/01/2013,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,17,2.5,2.5,2.5,
11/01/2013,MIDWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,455,1.43,0.59,1.79,
11/01/2013,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,497,1.09,0.33,1.49,
11/01/2013,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,47,1.17,0.98,1.39,
11/01/2013,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,83,1.61,1.5,1.69,
11/01/2013,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,349",1.41,0.88,1.99,
11/01/2013,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,39,2.8,2.5,2.99,
11/01/2013,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,63,2,2,2,
11/01/2013,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,175,2.67,2.5,3,
11/01/2013,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,12,2.99,2.99,2.99,
11/01/2013,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,219,1.02,0.33,1.29,
11/01/2013,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,253,0.79,0.33,1.29,
11/01/2013,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,232,1,0.99,1.29,
11/01/2013,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,789,1.87,1.28,1.99,
11/01/2013,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,785,1.6,0.99,2.49,
11/01/2013,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,8,2.99,2.99,2.99,
11/01/2013,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,106,1.5,1.5,1.5,
11/01/2013,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,16,2.98,2.98,2.98,
11/01/2013,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,294,1.02,0.5,1.29,
11/01/2013,NORTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,52,1.47,1.25,1.58,
11/01/2013,NORTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,314,1.98,1.58,1.99,
11/01/2013,NORTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,182,1.99,1.99,1.99,
11/01/2013,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,387,1.84,0.99,1.99,
11/01/2013,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,6,2.5,2.5,2.5,
11/01/2013,NORTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,380,1.3,0.98,1.49,
11/08/2013,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,"1,021",1.34,,,
11/08/2013,NATIONAL,VEGETABLES,TOMATOES,,Y,,per pound,194,2.48,,,
11/08/2013,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,57,2.1,,,
11/08/2013,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,977,1.98,,,
11/08/2013,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,"1,720",1.85,,,
11/08/2013,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"5,489",1.79,,,
11/08/2013,NATIONAL,VEGETABLES,"TOMATOES, CHERRY",,Y,,1 pint package,20,2.6,,,
11/08/2013,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,697",1.98,,,
11/08/2013,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,"1,039",2.38,,,
11/08/2013,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,314,3.02,,,
11/08/2013,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,166,2.32,,,
11/08/2013,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"3,938",1.19,,,
11/08/2013,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,114,1.1,0.99,1.99,
11/08/2013,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,134,2.01,1.99,2.49,
11/08/2013,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,291,2.25,0.99,2.99,
11/08/2013,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,244",2.32,1.48,2.99,
11/08/2013,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,857,1.97,1.49,2.99,
11/08/2013,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,69,1.5,1.5,1.5,
11/08/2013,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,211,3.08,2.99,3.99,
11/08/2013,NORTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,521,1.46,0.99,2.29,
11/08/2013,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,207,1.22,0.88,1.79,
11/08/2013,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,Y,,per pound,194,2.48,2.48,2.48,100
11/08/2013,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,7,1.29,1.29,1.29,
11/08/2013,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,182,1.78,1.49,1.99,
11/08/2013,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,325",1.67,0.78,2.99,
11/08/2013,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,421,2.01,0.96,2.99,
11/08/2013,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,14,1.49,1.49,1.49,
11/08/2013,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,2,2.99,2.99,2.99,
11/08/2013,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"1,323",1.27,0.99,1.49,
11/08/2013,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,230,1.82,0.88,1.99,
11/08/2013,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,330,1.87,1.28,2.49,
11/08/2013,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,473,1.78,0.98,1.99,
11/08/2013,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,246,1.94,1,2.47,
11/08/2013,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,245,1.51,1.5,1.99,
11/08/2013,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,101,2.91,1.99,2.99,
11/08/2013,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,36,3.14,2.5,3.99,
11/08/2013,MIDWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,322,1.34,0.76,2.5,
11/08/2013,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,287,1.25,0.33,1.69,
11/08/2013,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,49,1.79,1.79,1.79,
11/08/2013,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,302,1.91,1.49,1.99,
11/08/2013,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,388,1.86,1.28,1.99,8
11/08/2013,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,322",1.41,0.97,1.99,
11/08/2013,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,67,1.97,1.49,2,6
11/08/2013,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,261,2.57,1.49,2.99,
11/08/2013,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,12,2.99,2.99,2.99,
11/08/2013,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,422,0.99,0.44,1.29,
11/08/2013,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,133,0.98,0.98,0.99,
11/08/2013,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,8,3.99,3.99,3.99,
11/08/2013,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,649,1.72,1.49,1.99,
11/08/2013,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,741,1.74,0.99,2.49,
11/08/2013,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, CHERRY",,Y,,1 pint package,20,2.6,2.5,2.99,
11/08/2013,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,106,2,2,2,
11/08/2013,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,353,2.99,2.99,2.99,
11/08/2013,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"1,130",1.05,0.5,1.49,
11/08/2013,NORTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,50,1.62,1.49,1.98,
11/08/2013,NORTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,116,1.99,1.99,1.99,
11/08/2013,NORTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,298,1.99,1.99,1.99,
11/08/2013,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,384,1.82,0.99,1.99,
11/08/2013,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,97,2.57,2.5,2.89,
11/08/2013,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,118,2,2,2,
11/08/2013,NORTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,220,0.99,0.98,0.99,
11/15/2013,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,690,1.32,,,
11/15/2013,NATIONAL,VEGETABLES,TOMATOES,,Y,,per pound,21,2.58,,,
11/15/2013,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,8,3.99,,,
11/15/2013,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,807,1.92,,,
11/15/2013,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,852,2.17,,,
11/15/2013,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,Y,Greenhouse,per pound,132,2.52,,,
11/15/2013,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"6,198",2,,,
11/15/2013,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,116,2.49,,,
11/15/2013,NATIONAL,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,81,2.34,,,
11/15/2013,NATIONAL,VEGETABLES,"TOMATOES, CHERRY",,Y,,1 pint package,85,2.17,,,
11/15/2013,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"3,242",2.15,,,
11/15/2013,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,575,2.36,,,
11/15/2013,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,866,3.41,,,
11/15/2013,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,665,3.17,,,
11/15/2013,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"1,498",1.07,,,
11/15/2013,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,106,1.19,0.99,1.99,
11/15/2013,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,76,2.39,1.99,2.99,
11/15/2013,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,49,1.55,1.48,1.99,
11/15/2013,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,438",2.4,1.49,2.99,
11/15/2013,NORTHEAST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,40,2.7,2.5,2.99,
11/15/2013,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,095",2,1.5,2.5,
11/15/2013,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,140,3.02,2.99,3.49,
11/15/2013,NORTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,355,1.29,0.97,1.98,
11/15/2013,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,128,1.19,0.89,1.49,
11/15/2013,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,43,2.49,2.49,2.49,
11/15/2013,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,59,1.43,0.98,1.59,
